x,y
-0.11464943537513721,2.9964688664446273
0.2250293096587516,-0.9068521203626911
0.37356406252290597,-3.940437432471018
-2.3424173875435477,5.081318028765004
1.1584740771238107,-6.850679275358844
0.3443895935015256,2.589772795140612
0.7044118266866604,7.721286952944216
-1.7004299508340226,5.889664558838375
-2.120112709720327,8.635589109671072
0.7536728963221703,0.07992910403120437
-0.55439222882120065,-4.739693702177834
-0.5463243070084981,-0.49513084476382874
0.7718495431788264,-5.010435623143238
0.9735627300470124,-2.8471639336605383
0.3638635860846428,1.5072975893221598
-1.4556554043186367,-2.067646760091451
0.03325138206957004,-2.7242264213701692
-0.7384786473647115,-2.162265402157969
2.644328649750376,33.828782586600596
0.9008978954115581,-2.470194499658235
0.06330247148674492,-5.759524250689852
-1.3850342678538732,-3.7402134763209696
-0.6979801663247959,-5.387696361727649
-0.3223671721116088,6.62140365984437
-0.3355235665887042,0.9167914741801717
-1.330400009231529,-0.6972024301059078
0.34370255478637796,-3.296055066260005
1.4833013378589062,10.600549371556697
-2.092408886158143,15.498128228748701
-0.8813451831840331,-4.654707729261723
1.0240522001549326,0.9973716585945481
0.3767499439354047,-9.724683407463193
0.48182117315744255,-5.589542642842593
0.7407824687484977,-1.478383244516039
-2.0505215379909565,3.0937734724589148
-1.17907007266131,11.76543041498384
0.9181341171087469,-1.4922708259998447
1.431607082458936,7.766878016158323
-0.12228304296484724,-7.396044736560338
-1.5151508248571033,7.065129681267124
