x,y
-0.11464943537513721,-1.179681608084775
0.2250293096587516,-1.13559290912561
0.37356406252290597,-1.1975800716900158
-2.3424173875435477,8.039278729274718
1.1584740771238107,0.7875833968978212
0.3443895935015256,-0.4632006951220577
0.7044118266866604,1.0475916632187336
-1.7004299508340226,3.911886141102163
-2.120112709720327,7.209202306771579
0.7536728963221703,0.2517443818827007
-0.55439222882120065,-2.2018140916063924
-0.5463243070084981,-1.689748263779504
0.7718495431788264,-0.3182321181995662
0.9735627300470124,0.5786128120201401
0.3638635860846428,-0.5531051958931993
-1.4556554043186367,1.3106567765859363
0.03325138206957004,-1.6891784990445577
-0.7384786473647115,-1.6357870807141939
2.644328649750376,30.022477119515916
0.9008978954115581,0.3843091435282279
0.06330247148674492,-2.0140287670821957
-1.3850342678538732,0.6833603306483859
-0.6979801663247959,-2.1018191593725435
-0.3223671721116088,-0.8770260341452429
-0.3355235665887042,-1.5773575709900247
-1.330400009231529,0.7458760034898662
0.34370255478637796,-1.1840635952408052
1.4833013378589062,4.630974443647594
-2.092408886158143,7.865165944246141
-0.8813451831840331,-1.6082416393919405
1.0240522001549326,1.2256085903417744
0.3767499439354047,-1.897494043903491
0.48182117315744255,-1.15031464058274
0.7407824687484977,0.024688176897128822
-2.0505215379909565,6.065744665528182
-1.17907007266131,1.5003823125726758
0.9181341171087469,0.5594274664623801
1.431607082458936,3.9554448193073
-0.12228304296484724,-2.457824912120052
-1.5151508248571033,2.8015717032212777
