x,y
-0.11464943537513721,-2.564960888914548
0.2250293096587516,13.65865393652152
0.37356406252290597,0.09488573558528623
-2.3424173875435477,1.5167901730951376
1.1584740771238107,1.3086654324216078
0.3443895935015256,1.4072768277782082
0.7044118266866604,3.0014309082459643
-1.7004299508340226,6.243273117389949
-2.120112709720327,9.168295241715029
0.7536728963221703,3.729815857589335
-0.55439222882120065,4.167325611218118
-0.5463243070084981,9.941460816425106
0.7718495431788264,-1.8163227788484155
0.9735627300470124,8.576066123724985
0.3638635860846428,0.20927165491842115
-1.4556554043186367,0.278798355626525
0.03325138206957004,-6.2697336912403685
-0.7384786473647115,3.2168271459843516
2.644328649750376,30.12690900650987
0.9008978954115581,6.9190715350152106
0.06330247148674492,-3.6698546189528893
-1.3850342678538732,5.488476745566086
-0.6979801663247959,-7.790104094973168
-0.3223671721116088,-1.9077592186272616
-0.3355235665887042,-0.06968697578711991
-1.330400009231529,-3.1341897600154836
0.34370255478637796,1.3920283562528994
1.4833013378589062,5.432957142534584
-2.092408886158143,6.717240401165517
-0.8813451831840331,-1.1778870046329093
1.0240522001549326,-2.9650766770742436
0.3767499439354047,-1.570828316289217
0.48182117315744255,1.3282121502809365
0.7407824687484977,1.6922743912385338
-2.0505215379909565,2.6110900838965474
-1.17907007266131,-1.152395612551257
0.9181341171087469,9.520689281849709
1.431607082458936,-2.426048634030853
-0.12228304296484724,-4.134257228360713
-1.5151508248571033,2.1413837093683035
1.2687039416291854,2.9965754092080257
0.0694908725355703,-2.472327161259315
-0.833273122262583,-1.1117647763281886
-0.8986209723067483,2.277794244060405
-2.320484862457721,9.5894392026259
0.9274856172949882,2.991056173377965
2.027451733587488,16.57687520503493
0.6008440762742925,2.381595632402477
0.43333269961503557,3.1162347487280377
-0.05219704643589763,-5.232824096007134
-0.7710014006799317,-4.631397016145823
0.3629217475490659,-4.667045240861302
-1.4254795458056724,5.047455063279468
-1.0407423024852693,-3.7799808593671984
0.6259451499388433,1.1147935252455587
-1.026320061775409,1.5215665212878284
-0.3144449384280339,3.048649644882476
-0.15994278119810879,3.8723889245030545
1.1563459646839536,5.232762396359412
-0.8671909802085456,-5.095928985754713
-1.1378720456529587,-1.1570926933083714
-1.3438705236362598,8.442663773676438
-0.9982411753990194,-5.928670476125849
2.2780039576677305,22.72167257896298
0.7577161656213255,-7.813232873021203
-0.4384035747632731,-11.476559642264519
-0.6416176620817823,-5.560798792643049
1.8135417502508668,8.603505119071297
2.3188746180767272,21.629741911026365
-0.9255086855300606,0.30987801034351214
-0.06933780204979027,3.6229631125143777
-2.3778803129801624,4.219107212007157
-1.3486262285346389,4.212469470595108
-0.4566292925812155,1.4090898748646135
-0.9028773244767396,-9.088211804641375
3.118495626048961,58.72144484533659
-0.6233007470771316,5.933229210619201
1.1579037560053742,-2.4599825744181296
-1.5002186808426183,-3.969429798288876
1.2952581199126623,2.656287707512002
-0.31703140334724494,-0.29977561312378675
0.7822464380032371,-0.7815097518691048
1.178373028781279,-3.3856461226905843
1.101340485214412,-5.344964828148335
-0.24521622437764184,-12.023344048378977
0.6403445187137421,-5.181750783050025
0.09428806521334789,-9.794005787308075
2.6894194969437546,31.996812178815404
0.6492519975390195,0.45882772530035704
-1.5542497804883177,1.8475916480341465
0.046119173358787145,-4.875003326466928
2.0079316842936237,8.270705345240597
0.481374368741337,-5.792156892730755
-1.0853917839489768,-0.9627349037167187
0.4488900046219024,2.6734661263582016
-1.7844767533946553,-0.333404880843311
-0.243681390161514,-5.6592851128846915
-1.054231337202839,2.3915723388275
1.0375089299894267,-2.115838274177013
-1.5223810105424924,1.5299523343138395
0.7188556074769861,0.6684129786490269
-0.6578263989171237,-0.7189328559847039
0.07281361029287273,-1.4039606096225523
1.6012418001695479,1.7874562557323244
-2.7298898809318284,3.992418873325117
1.4597916890291576,8.900517985223402
-1.894349433110349,5.064496372596566
-1.9663049957283516,14.649652533443295
0.48492063761616727,1.6561181814798125
0.9304381904508476,2.9365932694430716
-1.1626236292402472,-1.5527782169582403
-1.0717703867454376,-5.0918941746071775
-0.751224016962742,3.8043083560668354
0.32352249521861726,2.8738491937605297
1.529334588710426,0.7029287221286751
-0.9044892212180854,-4.838550869969264
-0.0177398559526057,-8.176229139213877
-1.2992811565650917,-6.907854581822371
0.923713657398112,2.329312621957562
0.8930035782520855,3.9992400777393033
2.9268836448073934,49.57923071157949
0.5043938183838165,-2.585816001283438
0.5468633526763057,-0.9262359283177225
-1.580313318168812,5.4792168984743075
-0.7791639182560418,-2.1404221625308653
-0.5738665302811579,-6.9387751763098215
